task_id,repo,task_type,task_type_confidence,estimated_difficulty,build_success,docker_success,image_available,image_size_mb,image_last_updated,original_test_success,bug_reproducible,external_service_required,private_credential_required,missing_dependency,corrective_bug,fail_to_pass_count,pass_to_pass_count,screening_status,remove_reason,needs_manual_review,screening_notes,screening_stage
pydata__xarray-9619,pydata/xarray,refactor,0.55,Hard,,,1,1199.8,2025-05-01T02:11:14.044243Z,,,0,0,,0,10,15048,remove,task_type=refactor (not corrective bug repair),1,very large pass_to_pass suite (15048 tests) -> long runtime,automatic
pytorch__torchtune-1368,pytorch/torchtune,bug_repair,0.57,Hard,,,1,6791.8,2025-05-01T02:19:09.623506Z,,,0,0,,1,6,400,keep,,0,,automatic
sissbruecker__linkding-613,sissbruecker/linkding,feature,0.9,Medium,,,1,659.4,2025-05-01T02:11:19.186534Z,,,0,0,,0,1,545,remove,task_type=feature (not corrective bug repair),0,,automatic
joke2k__faker-2162,joke2k/faker,unknown,0.2,Medium,,,1,483.8,2025-05-01T02:11:46.546755Z,,,0,0,,0,1,2088,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
deepset-ai__haystack-6753,deepset-ai/haystack,feature,0.85,Medium,,,1,14369.2,2025-05-01T02:32:51.68022Z,,,0,0,,0,2,929,remove,task_type=feature (not corrective bug repair),1,very large image (14369 MB) -> slow environment,automatic
matplotlib__matplotlib-29721,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1061.8,2025-05-01T02:12:59.932288Z,,,1,0,,1,1,8286,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8286 tests) -> long runtime,automatic
pylint-dev__pylint-9452,pylint-dev/pylint,docs,0.58,Medium,,,1,486.9,2025-05-01T02:13:59.862072Z,,,0,0,,0,1,1832,remove,task_type=docs (not corrective bug repair),0,,automatic
deepset-ai__haystack-8981,deepset-ai/haystack,feature,0.9,Hard,,,1,9042.9,2025-05-01T02:27:30.589616Z,,,0,0,,0,5,2234,remove,task_type=feature (not corrective bug repair),1,very large image (9043 MB) -> slow environment,automatic
beetbox__beets-5152,beetbox/beets,bug_repair,0.57,Hard,,,1,630.1,2025-05-01T02:16:11.252836Z,,,1,0,,1,1,1702,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-29719,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1222.5,2025-05-01T02:16:29.384705Z,,,0,0,,1,1,8335,keep,,1,very large pass_to_pass suite (8335 tests) -> long runtime,automatic
deepset-ai__haystack-8885,deepset-ai/haystack,refactor,0.68,Medium,,,1,12998.2,2025-05-01T02:45:14.362664Z,,,0,1,,0,4,2213,remove,task_type=refactor (not corrective bug repair); static hint: requires private credentials,1,very large image (12998 MB) -> slow environment,automatic
aws-cloudformation__cfn-lint-3639,aws-cloudformation/cfn-lint,bug_repair,0.9,Medium,,,1,726.8,2025-05-01T02:17:54.079114Z,,,1,0,,1,2,1171,keep,,1,static hint: mentions network/external service -> manual review,automatic
ag2ai__faststream-2170,ag2ai/faststream,feature,0.85,Medium,,,1,1286.6,2025-05-01T02:19:57.945569Z,,,1,0,,0,1,1228,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
reflex-dev__reflex-4230,reflex-dev/reflex,bug_repair,0.8,Easy,,,1,892.4,2025-05-01T02:21:29.256874Z,,,1,0,,1,1,2738,keep,,1,static hint: mentions network/external service -> manual review,automatic
yt-dlp__yt-dlp-12684,yt-dlp/yt-dlp,bug_repair,0.9,Medium,,,1,477.4,2025-05-01T02:21:53.377801Z,,,1,1,,1,1,877,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
aiogram__aiogram-1594,aiogram/aiogram,feature,0.9,Hard,,,1,528.1,2025-05-01T02:21:32.546388Z,,,0,0,,0,3,1507,remove,task_type=feature (not corrective bug repair),0,,automatic
beetbox__beets-5406,beetbox/beets,unknown,0.2,Hard,,,1,644.3,2025-05-01T02:22:43.037619Z,,,0,0,,0,11,1759,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
conan-io__conan-16987,conan-io/conan,bug_repair,0.9,Medium,,,1,503.6,2025-05-01T02:29:39.341095Z,,,0,0,,1,5,4011,keep,,0,,automatic
conan-io__conan-15779,conan-io/conan,bug_repair,0.9,Medium,,,1,538.2,2025-05-01T02:26:11.81974Z,,,0,0,,1,1,3650,keep,,0,,automatic
keras-team__keras-19641,keras-team/keras,bug_repair,0.57,Easy,,,1,1812.7,2025-05-01T02:30:45.65088Z,,,1,0,,1,6,7032,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7032 tests) -> long runtime,automatic
patroni__patroni-3152,patroni/patroni,bug_repair,0.9,Easy,,,1,470.8,2025-05-01T02:28:51.494028Z,,,1,0,,1,1,643,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-16942,conan-io/conan,feature,0.64,Hard,,,1,542.1,2025-05-01T02:31:21.5252Z,,,0,1,,0,4,4009,remove,task_type=feature (not corrective bug repair); static hint: requires private credentials,0,,automatic
pvlib__pvlib-python-2341,pvlib/pvlib-python,refactor,0.55,Hard,,,1,1008.7,2025-05-01T02:31:46.118875Z,,,0,0,,0,9,1282,remove,task_type=refactor (not corrective bug repair),0,,automatic
ipython__ipython-14798,ipython/ipython,unknown,0.2,Medium,,,1,508.5,2025-05-01T02:31:38.32352Z,,,0,0,,0,1,1208,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
bridgecrewio__checkov-6612,bridgecrewio/checkov,bug_repair,0.85,Medium,,,1,766.3,2025-05-01T02:32:38.345165Z,,,0,1,,1,2,4597,remove,static hint: requires private credentials,0,,automatic
reata__sqllineage-543,reata/sqllineage,bug_repair,0.8,Hard,,,1,749.5,2025-05-01T02:34:37.435042Z,,,0,0,,1,1,380,keep,,0,,automatic
conan-io__conan-16646,conan-io/conan,feature,0.9,Hard,,,1,498.0,2025-05-01T02:36:16.224598Z,,,1,0,,0,12,3959,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-16172,conan-io/conan,bug_repair,0.9,Easy,,,1,538.8,2025-05-01T02:35:40.315413Z,,,0,0,,1,1,3805,keep,,0,,automatic
instructlab__instructlab-2208,instructlab/instructlab,feature,0.82,Hard,,,1,6822.5,2025-05-01T02:44:36.517054Z,,,0,0,,0,1,187,remove,task_type=feature (not corrective bug repair),0,,automatic
bridgecrewio__checkov-6301,bridgecrewio/checkov,bug_repair,0.79,Medium,,,1,752.4,2025-05-01T02:36:03.252121Z,,,1,1,,1,1,4470,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
run-llama__llama_deploy-356,run-llama/llama_deploy,bug_repair,0.8,Medium,,,1,698.6,2025-05-01T02:37:05.444563Z,,,1,0,,1,1,158,keep,,1,static hint: mentions network/external service -> manual review,automatic
aiogram__aiogram-1585,aiogram/aiogram,bug_repair,0.8,Medium,,,1,558.1,2025-05-01T02:37:03.662299Z,,,0,0,,1,2,1507,keep,,0,,automatic
conan-io__conan-15933,conan-io/conan,feature,0.9,Easy,,,1,499.9,2025-05-01T02:40:10.496973Z,,,1,0,,0,1,3741,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
scrapinghub__dateparser-1219,scrapinghub/dateparser,bug_repair,0.57,Medium,,,1,571.4,2025-05-01T02:38:04.514129Z,,,0,0,,1,1,23927,keep,,1,very large pass_to_pass suite (23927 tests) -> long runtime,automatic
conan-io__conan-16573,conan-io/conan,question,0.9,Easy,,,1,531.2,2025-05-01T02:40:53.119013Z,,,0,0,,0,1,3929,remove,task_type=question (not corrective bug repair),0,,automatic
keras-team__keras-20383,keras-team/keras,bug_repair,0.79,Hard,,,1,2788.6,2025-05-01T02:44:28.616096Z,,,1,0,,1,1,7669,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7669 tests) -> long runtime,automatic
deepset-ai__haystack-7303,deepset-ai/haystack,unknown,0.2,Hard,,,1,6282.1,2025-05-01T02:50:02.976749Z,,,0,0,,0,2,983,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
keras-team__keras-19484,keras-team/keras,bug_repair,0.88,Easy,,,1,1776.0,2025-05-01T02:45:05.903324Z,,,1,0,,1,1,7070,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7070 tests) -> long runtime,automatic
kedro-org__kedro-3838,kedro-org/kedro,build,0.71,Hard,,,1,1035.8,2025-05-01T02:46:52.007089Z,,,1,0,,0,6,1371,remove,task_type=build (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
python-attrs__attrs-1303,python-attrs/attrs,bug_repair,0.57,Hard,,,1,450.8,2025-05-01T02:45:31.336383Z,,,0,0,,1,1,1241,keep,,0,,automatic
python-control__python-control-1104,python-control/python-control,bug_repair,0.85,Easy,,,1,633.4,2025-05-01T02:46:29.158634Z,,,1,0,,1,1,3533,keep,,1,static hint: mentions network/external service -> manual review,automatic
python-telegram-bot__python-telegram-bot-4375,python-telegram-bot/python-telegram-bot,build,0.9,Hard,,,1,487.2,2025-05-01T02:46:53.472933Z,,,1,0,,0,1,6127,remove,task_type=build (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6127 tests) -> long runtime,automatic
sissbruecker__linkding-866,sissbruecker/linkding,bug_repair,0.9,Hard,,,1,671.8,2025-05-01T02:47:41.726366Z,,,1,0,,1,3,725,keep,,1,static hint: mentions network/external service -> manual review,automatic
joke2k__faker-2104,joke2k/faker,bug_repair,0.8,Easy,,,1,482.2,2025-05-01T02:47:19.27095Z,,,0,0,,1,6,1968,keep,,0,,automatic
instructlab__instructlab-756,instructlab/instructlab,bug_repair,0.79,Hard,,,1,6405.9,2025-05-01T02:57:56.962275Z,,,0,0,,1,2,42,keep,,0,,automatic
reflex-dev__reflex-5081,reflex-dev/reflex,bug_repair,0.8,Easy,,,1,771.4,2025-05-01T02:49:18.332269Z,,,0,0,,1,1,3032,keep,,0,,automatic
sphinx-doc__sphinx-12726,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,598.2,2025-05-01T02:48:03.778766Z,,,1,0,,1,1,2017,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-16103,conan-io/conan,feature,0.9,Medium,,,1,609.7,2025-05-01T02:55:53.736782Z,,,1,0,,0,1,3771,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
pylint-dev__pylint-9868,pylint-dev/pylint,bug_repair,0.79,Hard,,,1,451.6,2025-05-01T02:49:36.636966Z,,,0,0,,1,1,1854,keep,,0,,automatic
matplotlib__matplotlib-29689,matplotlib/matplotlib,bug_repair,0.9,Hard,,,1,1219.9,2025-05-01T02:51:48.98555Z,,,1,0,,1,2,8333,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8333 tests) -> long runtime,automatic
qtile__qtile-5100,qtile/qtile,bug_repair,0.9,Hard,,,1,575.0,2025-05-01T02:50:41.807266Z,,,1,0,,1,2,1242,keep,,1,static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-2741,instructlab/instructlab,feature,0.72,Hard,,,1,7299.7,2025-05-01T03:02:50.81375Z,,,1,0,,0,4,211,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
patroni__patroni-3079,patroni/patroni,bug_repair,0.9,Easy,,,1,470.0,2025-05-01T02:50:54.157006Z,,,1,0,,1,1,600,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3981,aws-cloudformation/cfn-lint,bug_repair,0.9,Hard,,,1,728.5,2025-05-01T02:52:12.812568Z,,,1,0,,1,4,1288,keep,,1,static hint: mentions network/external service -> manual review,automatic
pytorch__torchtune-1697,pytorch/torchtune,bug_repair,0.57,Medium,,,1,6761.9,2025-05-01T03:02:47.08705Z,,,0,0,,1,8,528,keep,,0,,automatic
python-control__python-control-1064,python-control/python-control,unknown,0.2,Medium,,,1,632.7,2025-05-01T02:57:21.872445Z,,,1,0,,0,6,3391,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
keras-team__keras-20123,keras-team/keras,bug_repair,0.57,Hard,,,1,2787.4,2025-05-01T02:58:49.321022Z,,,0,0,,1,3,7421,keep,,1,very large pass_to_pass suite (7421 tests) -> long runtime,automatic
reflex-dev__reflex-3833,reflex-dev/reflex,bug_repair,0.9,Easy,,,1,790.3,2025-05-01T02:58:34.175021Z,,,0,0,,1,1,2854,keep,,0,,automatic
python-telegram-bot__python-telegram-bot-4353,python-telegram-bot/python-telegram-bot,bug_repair,0.79,Hard,,,1,483.3,2025-05-01T02:58:49.703199Z,,,1,0,,1,13,6106,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6106 tests) -> long runtime,automatic
reflex-dev__reflex-2439,reflex-dev/reflex,bug_repair,0.57,Hard,,,1,744.3,2025-05-01T02:59:46.137337Z,,,1,0,,1,21,957,keep,,1,static hint: mentions network/external service -> manual review,automatic
sphinx-doc__sphinx-13261,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,604.4,2025-05-01T02:59:48.795633Z,,,1,0,,1,1,2145,keep,,1,static hint: mentions network/external service -> manual review,automatic
pylint-dev__pylint-9678,pylint-dev/pylint,bug_repair,0.86,Medium,,,1,487.4,2025-05-01T03:00:22.37461Z,,,0,0,,1,1,1843,keep,,0,,automatic
patroni__patroni-3045,patroni/patroni,bug_repair,0.9,Easy,,,1,471.0,2025-05-01T03:00:40.030867Z,,,1,0,,1,1,597,keep,,1,static hint: mentions network/external service -> manual review,automatic
python-babel__babel-1131,python-babel/babel,feature,0.64,Medium,,,1,499.5,2025-05-01T03:01:08.951588Z,,,0,0,,0,2,6039,remove,task_type=feature (not corrective bug repair),1,very large pass_to_pass suite (6039 tests) -> long runtime,automatic
privacyidea__privacyidea-4247,privacyidea/privacyidea,unknown,0.2,Hard,,,1,577.1,2025-05-01T03:01:24.99307Z,,,0,0,,0,3,2010,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
instructlab__instructlab-2119,instructlab/instructlab,feature,0.54,Easy,,,1,7225.1,2025-05-01T03:13:55.568707Z,,,0,0,,0,1,199,remove,task_type=feature (not corrective bug repair),0,,automatic
scikit-learn-contrib__category_encoders-438,scikit-learn-contrib/category_encoders,bug_repair,0.8,Medium,,,1,735.8,2025-05-01T03:03:02.973611Z,,,0,0,,1,1,251,keep,,0,,automatic
reflex-dev__reflex-4510,reflex-dev/reflex,bug_repair,0.8,Easy,,,1,910.8,2025-05-01T03:03:29.086987Z,,,0,0,,1,1,2840,keep,,0,,automatic
conan-io__conan-16742,conan-io/conan,feature,0.9,Hard,,,1,546.1,2025-05-01T03:05:23.745465Z,,,1,0,,0,13,3959,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
keras-team__keras-19387,keras-team/keras,bug_repair,0.85,Easy,,,1,1773.0,2025-05-01T03:07:12.043433Z,,,0,0,,1,1,6875,keep,,1,very large pass_to_pass suite (6875 tests) -> long runtime,automatic
reflex-dev__reflex-4371,reflex-dev/reflex,bug_repair,0.57,Medium,,,1,897.1,2025-05-01T03:05:23.771009Z,,,1,1,,1,1,2816,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
falconry__falcon-2419,falconry/falcon,feature,0.9,Medium,,,1,432.9,2025-05-01T03:05:00.57121Z,,,1,0,,0,1,3578,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-2055,instructlab/instructlab,feature,0.9,Hard,,,1,6837.0,2025-05-01T03:16:07.770518Z,,,0,0,,0,1,189,remove,task_type=feature (not corrective bug repair),0,,automatic
python-control__python-control-1111,python-control/python-control,bug_repair,0.9,Easy,,,1,633.4,2025-05-01T03:06:20.2495Z,,,0,0,,1,1,3535,keep,,0,,automatic
matplotlib__matplotlib-28039,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1209.6,2025-05-01T03:08:24.157579Z,,,1,0,,1,2,7920,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7920 tests) -> long runtime,automatic
deepset-ai__haystack-9239,deepset-ai/haystack,feature,0.9,Hard,,,1,9195.6,2025-05-01T03:20:43.421456Z,,,0,0,,0,2,2564,remove,task_type=feature (not corrective bug repair),1,very large image (9196 MB) -> slow environment,automatic
bridgecrewio__checkov-6413,bridgecrewio/checkov,bug_repair,0.57,Easy,,,1,871.9,2025-05-01T03:08:57.669146Z,,,1,1,,1,1,4482,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-2100,pvlib/pvlib-python,bug_repair,0.75,Hard,,,1,733.7,2025-05-01T03:10:17.718596Z,,,1,0,,1,3,1144,keep,,1,static hint: mentions network/external service -> manual review,automatic
kozea__weasyprint-2121,Kozea/WeasyPrint,feature,0.9,Hard,,,1,523.7,2025-05-01T03:10:30.546265Z,,,1,0,,0,22,2256,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
reflex-dev__reflex-3160,reflex-dev/reflex,bug_repair,0.8,Medium,,,1,786.7,2025-05-01T03:12:03.663877Z,,,1,0,,1,5,2650,keep,,1,static hint: mentions network/external service -> manual review,automatic
sphinx-doc__sphinx-13318,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,650.9,2025-05-01T03:11:23.707138Z,,,1,0,,1,6,2148,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3357,aws-cloudformation/cfn-lint,bug_repair,0.79,Easy,,,1,749.1,2025-05-01T03:13:13.461853Z,,,0,0,,1,1,975,keep,,0,,automatic
streamlink__streamlink-5890,streamlink/streamlink,bug_repair,0.9,Hard,,,1,554.2,2025-05-01T03:12:23.676656Z,,,1,0,,1,4,6125,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6125 tests) -> long runtime,automatic
fonttools__fonttools-3510,fonttools/fonttools,bug_repair,0.57,Easy,,,1,707.8,2025-05-01T03:14:01.794715Z,,,1,0,,1,2,4445,keep,,1,static hint: mentions network/external service -> manual review,automatic
keras-team__keras-20125,keras-team/keras,bug_repair,0.9,Easy,,,1,2787.5,2025-05-01T03:20:15.731733Z,,,0,0,,1,1,7423,keep,,1,very large pass_to_pass suite (7423 tests) -> long runtime,automatic
instructlab__instructlab-3060,instructlab/instructlab,bug_repair,0.8,Easy,,,1,8277.3,2025-05-01T03:27:52.246249Z,,,0,0,,1,1,295,keep,,1,very large image (8277 MB) -> slow environment,automatic
matplotlib__matplotlib-29537,matplotlib/matplotlib,bug_repair,0.9,Easy,,,1,1240.8,2025-05-01T03:17:03.490155Z,,,1,0,,1,1,8313,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8313 tests) -> long runtime,automatic
encode__starlette-2909,encode/starlette,bug_repair,0.79,Easy,,,1,546.0,2025-05-01T03:18:01.99424Z,,,1,0,,1,8,891,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3508,aws-cloudformation/cfn-lint,bug_repair,0.9,Easy,,,1,733.6,2025-05-01T03:17:20.57754Z,,,1,0,,1,1,1039,keep,,1,static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-1923,instructlab/instructlab,unknown,0.2,Hard,,,1,6800.2,2025-05-01T03:29:13.208492Z,,,0,0,,0,1,155,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
conan-io__conan-15747,conan-io/conan,bug_repair,0.9,Easy,,,1,558.5,2025-05-01T03:20:41.421326Z,,,0,0,,1,1,3645,keep,,0,,automatic
conan-io__conan-15823,conan-io/conan,bug_repair,0.9,Medium,,,1,539.3,2025-05-01T03:22:43.774845Z,,,0,0,,1,1,3669,keep,,0,,automatic
reflex-dev__reflex-3006,reflex-dev/reflex,feature,0.54,Hard,,,1,777.1,2025-05-01T03:22:41.660828Z,,,1,0,,0,5,2636,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
